CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Churn Status,Customer Status
100300,Customer300,757,Spain,Female,20,1,156577.81,3,1,1,197747.61,0,Retained,Active
100301,Customer301,363,Germany,Female,77,5,141034.83,3,0,0,91799.97,0,Retained,Inactive
100302,Customer302,457,Spain,Female,27,8,191797.07,1,1,1,165593.2,1,Churned,Active
100303,Customer303,634,Germany,Female,27,10,245348.2,3,0,0,152100.36,0,Retained,Inactive
100304,Customer304,508,Germany,Female,59,8,244346.21,4,1,0,81850.65,0,Retained,Inactive
100305,Customer305,593,Spain,Female,24,10,202299.31,3,0,1,198062.15,1,Churned,Active
100306,Customer306,364,France,Female,57,2,30555.6,2,0,0,62935.92,1,Churned,Inactive
100307,Customer307,795,Spain,Female,65,2,132124.5,3,0,0,96688.05,0,Retained,Inactive
100308,Customer308,759,Germany,Male,42,7,53023.13,1,0,0,137105.21,0,Retained,Inactive
100309,Customer309,695,France,Male,73,5,14996.38,4,1,0,182798.82,0,Retained,Inactive
100310,Customer310,713,Germany,Male,45,3,57845.17,2,1,1,155445.97,1,Churned,Active
100311,Customer311,460,Spain,Female,80,9,197707.38,4,1,1,191539.14,0,Retained,Active
100312,Customer312,598,France,Female,73,3,40399.43,4,0,1,122156.48,0,Retained,Active
100313,Customer313,574,France,Female,29,6,215991.73,3,0,1,163928.78,0,Retained,Active
100314,Customer314,607,France,Male,65,5,24387.1,2,1,1,141312.37,0,Retained,Active
100315,Customer315,716,France,Female,43,5,244912.5,1,0,1,52254.92,0,Retained,Active
100316,Customer316,468,Spain,Male,54,6,174605.97,1,0,1,198294.21,0,Retained,Active
100317,Customer317,599,Germany,Male,80,2,131353.93,1,0,0,56423.77,1,Churned,Inactive
100318,Customer318,407,Spain,Male,51,5,209893.34,1,1,0,194540.78,0,Retained,Inactive
100319,Customer319,485,France,Male,35,1,241581.44,2,0,1,90502.65,1,Churned,Active
100320,Customer320,371,Spain,Female,59,7,135992.4,3,1,1,196736.86,0,Retained,Active
100321,Customer321,564,Spain,Female,42,2,96769.41,4,1,1,163694.48,0,Retained,Active
100322,Customer322,480,Spain,Male,62,9,182499.25,2,0,1,137733.98,0,Retained,Active
100323,Customer323,705,France,Male,53,5,171212.74,4,1,0,99266.39,1,Churned,Inactive
100324,Customer324,590,Spain,Male,50,5,148073.47,4,0,1,167623.3,0,Retained,Active
100325,Customer325,849,Spain,Female,51,4,153203.44,3,0,1,131346.61,1,Churned,Active
100326,Customer326,484,Spain,Male,76,7,214426.45,3,1,0,120580.51,0,Retained,Inactive
100327,Customer327,618,France,Male,31,8,42283.22,3,0,0,139631.25,0,Retained,Inactive
100328,Customer328,788,France,Female,75,10,216945.21,1,1,1,85533.49,0,Retained,Active
100329,Customer329,542,Germany,Male,24,5,89161.65,3,1,1,137514.02,0,Retained,Active
100330,Customer330,407,Germany,Female,46,10,119585.0,2,0,1,16095.11,0,Retained,Active
100331,Customer331,668,France,Female,41,8,85023.65,4,1,1,18286.85,0,Retained,Active
100332,Customer332,441,France,Male,37,8,68648.85,3,1,0,59738.85,1,Churned,Inactive
100333,Customer333,395,Germany,Male,30,2,105786.41,3,1,0,185296.19,0,Retained,Inactive
100334,Customer334,735,Spain,Female,36,6,107741.77,3,1,1,59145.79,1,Churned,Active
100335,Customer335,847,Spain,Male,72,9,93088.99,2,1,0,174133.07,1,Churned,Inactive
100336,Customer336,604,France,Female,77,10,189259.12,1,0,1,124663.67,0,Retained,Active
100337,Customer337,592,Germany,Female,29,1,109959.41,4,0,0,109681.63,0,Retained,Inactive
100338,Customer338,370,France,Male,77,10,73495.32,3,1,0,157427.48,0,Retained,Inactive
100339,Customer339,768,France,Male,18,1,124235.77,2,1,1,25175.87,1,Churned,Active
100340,Customer340,378,Spain,Male,53,6,210904.14,2,1,0,166117.15,0,Retained,Inactive
100341,Customer341,353,Spain,Male,29,8,68666.85,3,0,1,72912.5,1,Churned,Active
100342,Customer342,565,Germany,Female,61,0,76711.71,2,1,0,163364.83,0,Retained,Inactive
100343,Customer343,456,Spain,Female,52,10,93451.78,4,1,1,146326.77,1,Churned,Active
100344,Customer344,583,France,Female,76,8,165973.31,3,0,0,113619.61,0,Retained,Inactive
100345,Customer345,574,Germany,Female,36,3,177639.03,4,1,1,187948.91,0,Retained,Active
100346,Customer346,572,Germany,Male,72,10,31115.85,2,0,0,165644.79,1,Churned,Inactive
100347,Customer347,727,Germany,Male,69,2,124554.25,3,0,1,113872.9,0,Retained,Active
100348,Customer348,614,France,Male,24,7,23808.8,1,0,0,91717.86,0,Retained,Inactive
100349,Customer349,567,Spain,Female,27,0,230963.91,2,0,0,44626.67,0,Retained,Inactive
100350,Customer350,758,Germany,Female,38,8,179839.41,3,1,0,75012.59,0,Retained,Inactive
100351,Customer351,468,France,Male,43,0,81903.91,2,1,0,56322.52,0,Retained,Inactive
100352,Customer352,444,Spain,Male,45,5,169726.71,1,0,1,168271.55,1,Churned,Active
100353,Customer353,619,France,Male,22,4,122478.97,1,1,0,179537.7,0,Retained,Inactive
100354,Customer354,656,France,Male,55,8,189061.31,2,0,1,102034.3,0,Retained,Active
100355,Customer355,845,France,Female,18,5,48593.7,2,1,1,24260.3,0,Retained,Active
100356,Customer356,730,Germany,Female,41,2,27412.06,3,0,1,148880.62,0,Retained,Active
100357,Customer357,432,Germany,Male,56,6,115349.21,1,0,0,109972.48,1,Churned,Inactive
100358,Customer358,645,France,Female,71,5,19058.32,2,1,0,46394.04,1,Churned,Inactive
100359,Customer359,778,France,Female,48,4,37259.28,1,0,1,177626.4,0,Retained,Active
100360,Customer360,410,France,Male,38,7,61492.53,1,1,1,82876.35,0,Retained,Active
100361,Customer361,415,France,Female,76,3,181645.21,2,0,1,17795.61,0,Retained,Active
100362,Customer362,457,France,Female,62,3,21760.1,2,0,0,170598.67,0,Retained,Inactive
100363,Customer363,499,France,Female,54,1,21081.51,2,0,1,60058.54,0,Retained,Active
100364,Customer364,522,Spain,Male,80,1,10305.65,2,1,0,78283.31,1,Churned,Inactive
100365,Customer365,560,Germany,Male,68,6,8059.81,2,0,1,150744.63,0,Retained,Active
100366,Customer366,421,Spain,Male,31,3,231224.63,3,0,1,199499.35,0,Retained,Active
100367,Customer367,814,Germany,Male,22,9,159097.31,2,0,1,171459.18,0,Retained,Active
100368,Customer368,648,Germany,Male,28,7,168179.6,4,0,0,62971.58,0,Retained,Inactive
100369,Customer369,776,Spain,Female,68,10,147595.4,4,1,0,167657.15,0,Retained,Inactive
100370,Customer370,685,Spain,Female,78,10,28959.54,3,0,0,59419.62,0,Retained,Inactive
100371,Customer371,644,Spain,Female,76,10,222383.96,1,1,0,137768.46,0,Retained,Inactive
100372,Customer372,394,Germany,Female,32,10,167983.55,3,1,0,161695.65,0,Retained,Inactive
100373,Customer373,406,France,Female,74,7,104664.3,3,1,1,41978.59,1,Churned,Active
100374,Customer374,588,Spain,Male,57,0,73032.93,1,1,1,49648.42,0,Retained,Active
100375,Customer375,411,Germany,Female,31,10,156786.95,4,0,0,87088.92,0,Retained,Inactive
100376,Customer376,805,Germany,Male,70,9,220490.2,4,1,1,107440.65,0,Retained,Active
100377,Customer377,550,Spain,Male,51,0,88.15,2,0,0,189825.91,0,Retained,Inactive
100378,Customer378,632,Germany,Female,65,8,166527.28,2,1,0,138267.02,0,Retained,Inactive
100379,Customer379,535,France,Female,37,10,177321.14,4,0,1,182829.44,0,Retained,Active
100380,Customer380,379,Germany,Female,74,10,29763.55,4,1,1,72562.27,0,Retained,Active
100381,Customer381,367,Spain,Male,78,5,120617.89,1,1,0,41737.36,0,Retained,Inactive
100382,Customer382,651,Spain,Male,59,4,156823.88,2,1,0,157982.15,1,Churned,Inactive
100383,Customer383,393,France,Female,69,10,159859.12,4,1,0,142807.45,0,Retained,Inactive
100384,Customer384,772,Germany,Female,21,8,86811.3,2,0,1,110458.71,0,Retained,Active
100385,Customer385,698,France,Male,37,0,146818.33,4,1,1,192993.26,0,Retained,Active
100386,Customer386,451,France,Female,57,5,232011.84,4,0,1,141087.81,0,Retained,Active
100387,Customer387,591,Germany,Female,35,1,50993.65,4,1,1,132865.72,0,Retained,Active
100388,Customer388,590,Germany,Male,60,8,212024.83,4,0,1,65947.04,0,Retained,Active
100389,Customer389,672,Germany,Female,25,4,112414.38,1,0,0,113456.41,0,Retained,Inactive
100390,Customer390,485,Spain,Female,80,3,221472.45,1,1,1,169364.01,0,Retained,Active
100391,Customer391,440,Spain,Male,79,10,185589.57,1,1,0,87982.09,1,Churned,Inactive
100392,Customer392,522,Spain,Female,40,2,178040.42,2,1,1,138840.93,0,Retained,Active
100393,Customer393,823,Germany,Male,44,1,125533.8,2,1,1,89680.92,0,Retained,Active
100394,Customer394,786,Spain,Female,71,2,37789.02,2,0,0,181192.33,0,Retained,Inactive
100395,Customer395,710,France,Female,74,6,153088.12,3,0,0,157732.03,1,Churned,Inactive
100396,Customer396,508,Spain,Female,24,5,169002.32,1,1,0,19313.5,0,Retained,Inactive
100397,Customer397,461,Spain,Male,18,7,157310.33,2,1,1,65886.25,0,Retained,Active
100398,Customer398,366,France,Female,20,8,206847.89,1,1,0,56527.13,0,Retained,Inactive
100399,Customer399,467,Spain,Female,31,8,198367.06,2,1,0,170289.95,0,Retained,Inactive
100400,Customer400,765,Spain,Male,50,4,105978.0,1,1,1,149038.29,1,Churned,Active
100401,Customer401,651,Spain,Male,44,3,166677.82,1,1,1,192848.0,0,Retained,Active
100402,Customer402,418,Germany,Female,45,7,242295.72,4,0,1,78210.76,0,Retained,Active
100403,Customer403,449,France,Male,22,8,4132.54,2,0,1,158063.56,0,Retained,Active
100404,Customer404,821,France,Female,65,9,179878.12,1,1,0,53043.61,0,Retained,Inactive
100405,Customer405,639,France,Female,58,5,247867.09,3,0,0,23184.69,0,Retained,Inactive
100406,Customer406,715,France,Female,47,1,85734.43,2,1,1,158832.05,1,Churned,Active
100407,Customer407,756,Germany,Female,38,7,224325.65,2,0,0,112735.74,0,Retained,Inactive
100408,Customer408,360,Germany,Female,78,3,177553.72,4,1,1,44776.68,0,Retained,Active
100409,Customer409,722,Germany,Male,55,8,94726.78,1,0,1,100786.71,1,Churned,Active
100410,Customer410,386,France,Male,72,5,84612.51,4,1,0,157252.48,0,Retained,Inactive
100411,Customer411,545,France,Male,74,1,24514.82,2,0,1,96406.82,0,Retained,Active
100412,Customer412,718,Spain,Female,21,7,42243.46,2,1,0,143025.95,0,Retained,Inactive
100413,Customer413,545,Germany,Male,22,3,199994.71,2,0,1,87576.3,0,Retained,Active
100414,Customer414,369,Spain,Male,33,1,226998.36,2,0,0,22042.14,0,Retained,Inactive
100415,Customer415,462,France,Female,67,10,11056.78,4,1,1,22644.81,0,Retained,Active
100416,Customer416,738,Germany,Male,80,1,46734.38,2,1,1,34572.19,0,Retained,Active
100417,Customer417,681,Germany,Male,70,1,125618.79,1,0,1,137367.47,1,Churned,Active
100418,Customer418,636,Spain,Female,65,3,6017.96,4,0,1,37598.42,0,Retained,Active
100419,Customer419,663,Spain,Male,80,1,136528.99,3,0,0,31250.71,0,Retained,Inactive
100420,Customer420,508,France,Male,66,4,36955.75,3,0,1,16284.62,0,Retained,Active
100421,Customer421,656,France,Male,31,8,96343.7,4,0,1,184534.72,0,Retained,Active
100422,Customer422,716,Spain,Male,64,0,167530.75,2,1,0,163208.6,0,Retained,Inactive
100423,Customer423,480,France,Male,63,2,63161.59,3,1,0,20245.37,0,Retained,Inactive
100424,Customer424,834,Germany,Male,59,10,233050.43,3,1,1,163670.37,1,Churned,Active
100425,Customer425,628,France,Female,74,5,230225.84,3,0,0,157527.21,0,Retained,Inactive
100426,Customer426,403,France,Female,20,5,106250.21,3,1,0,26887.44,0,Retained,Inactive
100427,Customer427,682,France,Female,60,8,61239.09,4,0,1,134841.88,0,Retained,Active
100428,Customer428,715,France,Female,34,6,178951.93,2,1,0,128639.86,0,Retained,Inactive
100429,Customer429,481,France,Female,79,0,22940.71,2,1,0,129382.23,0,Retained,Inactive
100430,Customer430,705,Spain,Male,43,4,19485.46,1,0,0,28588.06,0,Retained,Inactive
100431,Customer431,681,France,Male,80,8,171884.68,3,1,0,47909.94,0,Retained,Inactive
100432,Customer432,703,France,Female,29,7,247326.1,1,1,1,78334.03,0,Retained,Active
100433,Customer433,404,France,Male,72,3,200717.9,3,1,1,130604.28,0,Retained,Active
100434,Customer434,687,France,Male,60,9,77992.85,3,0,0,23446.37,1,Churned,Inactive
100435,Customer435,480,Germany,Male,59,1,142404.48,2,0,0,26987.83,1,Churned,Inactive
100436,Customer436,843,France,Female,40,5,135545.33,2,0,0,83334.79,1,Churned,Inactive
100437,Customer437,689,Spain,Female,25,3,227309.8,2,1,1,155747.51,1,Churned,Active
100438,Customer438,740,France,Male,42,5,60218.78,4,1,0,175887.16,0,Retained,Inactive
100439,Customer439,470,France,Male,36,0,118147.09,4,0,0,35327.87,0,Retained,Inactive
100440,Customer440,595,Spain,Female,77,2,227461.63,4,1,1,26232.15,1,Churned,Active
100441,Customer441,472,France,Male,77,5,138696.97,1,0,1,104533.86,0,Retained,Active
100442,Customer442,618,France,Female,21,3,130385.92,3,0,1,33777.45,0,Retained,Active
100443,Customer443,751,Germany,Female,64,2,18608.77,4,1,1,33117.3,0,Retained,Active
100444,Customer444,593,Germany,Female,48,4,44993.19,1,0,1,134059.24,0,Retained,Active
100445,Customer445,605,Spain,Male,60,9,34824.67,3,0,0,86661.08,0,Retained,Inactive
100446,Customer446,812,Germany,Male,59,2,174941.52,1,1,0,181793.82,0,Retained,Inactive
100447,Customer447,574,France,Female,80,2,209816.36,3,1,1,122911.05,1,Churned,Active
100448,Customer448,534,France,Female,78,7,58275.21,4,1,1,109655.79,1,Churned,Active
100449,Customer449,813,Spain,Female,31,3,208479.9,2,1,0,199922.63,0,Retained,Inactive
100450,Customer450,514,Germany,Female,20,6,44377.09,4,0,1,120188.52,0,Retained,Active
100451,Customer451,661,France,Male,69,4,151662.43,4,1,0,40472.42,1,Churned,Inactive
100452,Customer452,816,France,Male,26,8,33815.55,3,0,1,46033.34,0,Retained,Active
100453,Customer453,754,Germany,Male,44,4,222093.64,2,0,1,192032.5,0,Retained,Active
100454,Customer454,769,Germany,Female,24,0,225991.18,1,1,1,154391.23,0,Retained,Active
100455,Customer455,784,France,Male,37,10,163353.32,1,1,1,60092.95,0,Retained,Active
100456,Customer456,448,Spain,Female,45,1,148046.65,3,1,0,48582.21,0,Retained,Inactive
100457,Customer457,839,Spain,Female,51,4,169349.79,1,0,0,130486.37,0,Retained,Inactive
100458,Customer458,354,Germany,Male,46,7,85007.63,2,1,0,192320.39,0,Retained,Inactive
100459,Customer459,627,France,Female,44,6,240397.77,2,1,1,151024.51,0,Retained,Active
100460,Customer460,415,Germany,Female,32,10,53735.78,3,0,0,21599.02,0,Retained,Inactive
100461,Customer461,590,France,Female,55,7,235594.9,3,1,0,145320.58,0,Retained,Inactive
100462,Customer462,359,Germany,Female,61,10,195259.39,4,1,1,36671.34,0,Retained,Active
100463,Customer463,674,Spain,Female,33,9,241580.52,2,1,0,156745.38,0,Retained,Inactive
100464,Customer464,582,Germany,Female,72,10,218782.36,1,0,1,180960.61,1,Churned,Active
100465,Customer465,385,Spain,Female,69,0,209272.71,1,0,0,15728.07,0,Retained,Inactive
100466,Customer466,471,France,Male,19,0,28556.93,1,0,1,42494.01,0,Retained,Active
100467,Customer467,563,Germany,Male,65,7,218690.25,3,0,0,186536.1,0,Retained,Inactive
100468,Customer468,376,Germany,Male,62,4,32941.26,3,1,1,107825.52,1,Churned,Active
100469,Customer469,762,France,Male,21,2,209733.76,4,1,0,69601.62,0,Retained,Inactive
100470,Customer470,591,France,Male,24,1,146554.04,2,1,1,163742.19,1,Churned,Active
100471,Customer471,572,France,Male,26,0,48180.69,2,0,0,170389.68,0,Retained,Inactive
100472,Customer472,617,Germany,Male,52,5,181107.12,1,0,0,149006.64,0,Retained,Inactive
100473,Customer473,582,France,Female,57,3,225456.02,2,1,1,199138.02,0,Retained,Active
100474,Customer474,744,Germany,Male,39,10,239677.37,3,1,1,73359.19,0,Retained,Active
100475,Customer475,395,Spain,Female,36,0,81257.6,2,0,1,47427.42,0,Retained,Active
100476,Customer476,411,Spain,Male,68,8,179590.86,3,1,1,112913.41,1,Churned,Active
100477,Customer477,573,France,Male,48,1,63150.34,2,1,0,73874.5,0,Retained,Inactive
100478,Customer478,578,Germany,Female,67,5,154686.18,1,1,0,31254.21,0,Retained,Inactive
100479,Customer479,815,Germany,Male,53,2,15799.21,1,1,1,136660.92,0,Retained,Active
100480,Customer480,551,Spain,Female,62,1,178968.29,1,0,1,68285.55,1,Churned,Active
100481,Customer481,511,Spain,Male,28,8,150916.47,4,0,0,59336.1,0,Retained,Inactive
100482,Customer482,806,Germany,Female,33,7,242937.4,1,0,0,63020.25,0,Retained,Inactive
100483,Customer483,659,Spain,Female,69,4,189690.44,4,0,1,150788.65,0,Retained,Active
100484,Customer484,794,France,Male,70,8,84712.71,2,0,0,62204.1,0,Retained,Inactive
100485,Customer485,510,Germany,Male,29,5,170654.35,4,0,0,167009.48,0,Retained,Inactive
100486,Customer486,660,France,Female,20,0,238005.03,3,0,1,171971.24,0,Retained,Active
100487,Customer487,551,Germany,Female,42,4,27560.49,2,0,1,183263.8,0,Retained,Active
100488,Customer488,376,Germany,Male,74,2,188709.96,3,1,0,108341.55,0,Retained,Inactive
100489,Customer489,472,Germany,Female,52,5,167718.3,1,1,1,180738.95,0,Retained,Active
100490,Customer490,830,France,Female,79,10,135649.31,1,1,0,190040.67,1,Churned,Inactive
100491,Customer491,459,Germany,Female,64,5,90225.52,1,0,0,36894.35,0,Retained,Inactive
100492,Customer492,384,France,Male,49,0,49610.07,4,1,1,72561.13,1,Churned,Active
100493,Customer493,808,Germany,Female,54,7,79631.28,3,1,1,151728.07,0,Retained,Active
100494,Customer494,808,Germany,Male,51,1,121006.29,4,0,0,177885.45,0,Retained,Inactive
100495,Customer495,535,Spain,Male,77,10,173976.16,1,0,1,100383.35,0,Retained,Active
100496,Customer496,397,Spain,Female,29,8,72748.52,3,0,1,56130.66,1,Churned,Active
100497,Customer497,727,Spain,Male,45,2,95147.92,1,1,1,52318.92,0,Retained,Active
100498,Customer498,601,Germany,Female,52,8,2709.36,2,1,1,199992.63,0,Retained,Active
100499,Customer499,632,Spain,Male,74,1,217117.57,3,0,1,185936.8,0,Retained,Active
100500,Customer500,715,France,Male,75,3,127699.48,2,0,0,41580.99,0,Retained,Inactive
100501,Customer501,658,Spain,Female,62,4,151038.5,2,1,0,55040.24,0,Retained,Inactive
100502,Customer502,760,Spain,Female,39,2,187089.26,2,1,1,57935.59,0,Retained,Active
100503,Customer503,453,France,Male,80,9,180383.4,1,1,0,146735.94,0,Retained,Inactive
100504,Customer504,823,Spain,Male,50,0,122100.12,1,1,1,175812.3,0,Retained,Active
100505,Customer505,677,France,Female,31,8,84011.77,2,0,1,57120.27,0,Retained,Active
100506,Customer506,432,Germany,Female,58,3,111384.59,2,0,0,124100.37,0,Retained,Inactive
100507,Customer507,575,France,Female,67,9,121562.13,3,1,1,110924.45,0,Retained,Active
100508,Customer508,530,Germany,Male,62,6,241748.45,4,0,1,80506.99,0,Retained,Active
100509,Customer509,550,Germany,Female,59,2,116322.79,1,0,1,172157.3,0,Retained,Active
100510,Customer510,821,Spain,Female,61,6,238017.47,3,0,1,117530.73,0,Retained,Active
100511,Customer511,537,Spain,Male,61,6,197754.12,2,1,0,163195.46,1,Churned,Inactive
100512,Customer512,419,France,Female,75,0,154096.45,4,1,0,106704.24,0,Retained,Inactive
100513,Customer513,825,Germany,Male,38,10,234488.91,1,1,1,62091.54,0,Retained,Active
100514,Customer514,384,Spain,Female,41,10,134735.63,3,1,1,68268.75,0,Retained,Active
100515,Customer515,388,Germany,Male,30,3,14869.26,2,0,0,72558.01,0,Retained,Inactive
100516,Customer516,847,France,Male,64,1,236735.29,1,0,1,95296.27,1,Churned,Active
100517,Customer517,547,France,Male,45,1,157391.68,2,0,0,195706.37,0,Retained,Inactive
100518,Customer518,361,France,Male,38,10,42116.48,4,0,1,34815.89,1,Churned,Active
100519,Customer519,534,France,Female,25,6,81323.34,4,1,0,97538.89,0,Retained,Inactive
100520,Customer520,439,Germany,Male,28,2,223204.77,3,0,0,97423.12,0,Retained,Inactive
100521,Customer521,802,Spain,Male,54,0,112896.58,1,1,0,137135.55,0,Retained,Inactive
100522,Customer522,637,Spain,Male,51,2,124189.67,4,0,0,142774.84,0,Retained,Inactive
100523,Customer523,711,France,Male,60,3,142470.21,4,1,0,192589.82,0,Retained,Inactive
100524,Customer524,487,Spain,Male,75,3,198051.68,1,1,1,73880.57,0,Retained,Active
100525,Customer525,643,Spain,Female,72,8,122185.59,3,0,0,106027.47,0,Retained,Inactive
100526,Customer526,562,France,Male,76,4,146630.6,4,0,1,31144.24,1,Churned,Active
100527,Customer527,660,France,Male,73,6,110449.46,3,0,1,150110.16,0,Retained,Active
100528,Customer528,719,Spain,Female,37,3,16259.69,3,1,1,159682.02,0,Retained,Active
100529,Customer529,681,France,Female,66,4,114054.02,3,1,0,141434.09,0,Retained,Inactive
100530,Customer530,778,Spain,Female,27,10,73791.65,2,1,0,132819.08,1,Churned,Inactive
100531,Customer531,577,Germany,Male,48,0,21722.07,1,0,1,100943.08,0,Retained,Active
